refDate,geo,valNormP_coreRev_All,valNormP_govtRev_All,valNormP_coreRev_Sports,valNormP_coreRev_Education,valNormP_govtRev_Education,valNormP_coreRev_Health,valNormP_govtRev_Health,valNormP_coreRev_SocServ,valNormP_govtRev_SocServ,valNormP_coreRev_Environment,valNormP_coreRev_DevtHousing,valNormP_coreRev_Advocacy,valNormP_coreRev_Fdns,valNormP_coreRev_International,valNormP_coreRev_Religion,valNormP_coreRev_ProfAssoc,valNormP_coreRev_Other,valNorm_coreRev_All,valNorm_govtRev_All,valNorm_coreRev_Sports,valNorm_coreRev_Education,valNorm_govtRev_Education,valNorm_coreRev_Health,valNorm_govtRev_Health,valNorm_coreRev_SocServ,valNorm_govtRev_SocServ,valNorm_coreRev_Environment,valNorm_coreRev_DevtHousing,valNorm_coreRev_Advocacy,valNorm_coreRev_Fdns,valNorm_coreRev_International,valNorm_coreRev_Religion,valNorm_coreRev_ProfAssoc,valNorm_coreRev_Other,label_coreRev_All,label_govtRev_All,label_coreRev_Sports,label_coreRev_Education,label_govtRev_Education,label_coreRev_Health,label_govtRev_Health,label_coreRev_SocServ,label_govtRev_SocServ,label_coreRev_Environment,label_coreRev_DevtHousing,label_coreRev_Advocacy,label_coreRev_Fdns,label_coreRev_International,label_coreRev_Religion,label_coreRev_ProfAssoc,label_coreRev_Other
2021-01-01,PE,1.7227722772277227,1.809199318568995,1.1764705882352942,1.1,1.5069444444444444,2,1.9033078880407124,2.4642857142857144,1.9019607843137254,1,1.3333333333333333,1.3333333333333333,1.8571428571428572,2,1.32,1.9361702127659575,2.24,348000000,1062000000,40000000,11000000,217000000,4000000,748000000,69000000,97000000,3000000,20000000,4000000,13000000,2000000,33000000,91000000,56000000,$348.0M,$1.1B,$40.0M,$11.0M,$217.0M,$4.0M,$748.0M,$69.0M,$97.0M,$3.0M,$20.0M,$4.0M,$13.0M,$2.0M,$33.0M,$91.0M,$56.0M
2021-01-01,NS,1.9022556390977443,1.5870231133389028,1.6099585062240664,1.7844827586206897,1.3581979320531758,1.7819905213270142,1.7243816254416962,2.5182186234817814,1.727626459143969,1.5263157894736843,1.7604166666666667,1.9473684210526316,1.4262295081967213,1.75,1.382716049382716,1.7588075880758807,2.727272727272727,3289000000,5699000000,388000000,207000000,1839000000,376000000,3416000000,622000000,444000000,29000000,169000000,37000000,87000000,21000000,224000000,649000000,480000000,$3.3B,$5.7B,$388.0M,$207.0M,$1.8B,$376.0M,$3.4B,$622.0M,$444.0M,$29.0M,$169.0M,$37.0M,$87.0M,$21.0M,$224.0M,$649.0M,$480.0M
2021-01-01,NB,1.775646371976647,1.4457347029924073,1.3903508771929824,2.2857142857142856,1.3061224489795917,1.0517241379310345,1.4955509924709103,2.553719008264463,1.4973544973544974,1.4444444444444444,1.631578947368421,1.736842105263158,1.5151515151515151,1.8333333333333333,1.2034883720930232,1.9135802469135803,2.432926829268293,2129000000,3237000000,317000000,96000000,768000000,61000000,2185000000,309000000,283000000,26000000,155000000,33000000,50000000,11000000,207000000,465000000,399000000,$2.1B,$3.2B,$317.0M,$96.0M,$768.0M,$61.0M,$2.2B,$309.0M,$283.0M,$26.0M,$155.0M,$33.0M,$50.0M,$11.0M,$207.0M,$465.0M,$399.0M
2021-01-01,QC,1.8352050143640637,1.9222024163200633,1.5144827586206897,1.8308510638297872,1.436577771761202,1.8925081433224755,2.1231333839534297,1.9334854907075318,2.1237213833414517,1.4689265536723164,1.6553980370774264,1.7923497267759563,1.71285140562249,1.76,1.363733905579399,1.977352472089314,2.1876606683804627,28108000000,48526000000,3294000000,3442000000,10612000000,581000000,33554000000,5930000000,4360000000,260000000,1518000000,328000000,853000000,176000000,1271000000,6199000000,4255000000,$28.1B,$48.5B,$3.3B,$3.4B,$10.6B,$581.0M,$33.6B,$5.9B,$4.4B,$260.0M,$1.5B,$328.0M,$853.0M,$176.0M,$1.3B,$6.2B,$4.3B
2021-01-01,ON,1.817400044672772,1.78234132440067,1.5373547315993359,1.8117069177241096,1.724157670919202,1.6252414681262073,1.8079410927138848,2.3655268022181146,1.8080776455854728,1.4195583596214512,1.6028065893837706,1.7370030581039755,1.345572354211663,1.76878612716763,1.5052454888795637,1.6663208852005533,2.2679312388855957,48819000000,71299000000,5556000000,4426000000,21083000000,2524000000,44441000000,10238000000,5775000000,450000000,2627000000,568000000,1246000000,306000000,3587000000,9638000000,7652000000,$48.8B,$71.3B,$5.6B,$4.4B,$21.1B,$2.5B,$44.4B,$10.2B,$5.8B,$450.0M,$2.6B,$568.0M,$1.2B,$306.0M,$3.6B,$9.6B,$7.7B
2021-01-01,MB,1.797887662025924,1.7022758941012541,1.3314447592067988,1.6719576719576719,1.4065743944636677,2.2028985507246377,1.8106169296987087,2.4238578680203045,1.8121546961325967,1.2222222222222223,1.4233576642335766,1.5555555555555556,1.5,1.8461538461538463,1.4924623115577889,1.7675070028011204,2.0786516853932584,3745000000,7330000000,470000000,316000000,1626000000,152000000,5048000000,955000000,656000000,33000000,195000000,42000000,75000000,24000000,297000000,631000000,555000000,$3.7B,$7.3B,$470.0M,$316.0M,$1.6B,$152.0M,$5.0B,$955.0M,$656.0M,$33.0M,$195.0M,$42.0M,$75.0M,$24.0M,$297.0M,$631.0M,$555.0M
2021-01-01,SK,1.9085923217550274,1.694736842105263,1.3115384615384615,1.788888888888889,1.210960960960961,2.3333333333333335,1.9214285714285715,2.4266666666666667,1.9235474006116209,1.2857142857142858,1.4234234234234233,1.5454545454545454,1.8837209302325582,2,1.7164179104477613,2.013245033112583,2.2181818181818183,3132000000,7084000000,341000000,161000000,1613000000,140000000,4842000000,728000000,629000000,27000000,158000000,34000000,81000000,20000000,345000000,608000000,488000000,$3.1B,$7.1B,$341.0M,$161.0M,$1.6B,$140.0M,$4.8B,$728.0M,$629.0M,$27.0M,$158.0M,$34.0M,$81.0M,$20.0M,$345.0M,$608.0M,$488.0M
2021-01-01,AB,1.6811953697141506,1.6338162279806843,1.5282608695652173,1.6092105263157894,1.2839971718123968,1.4028436018957346,1.7755454741844892,2.2012089810017272,1.7770382695507487,1.3495145631067962,1.5339622641509434,1.6603773584905661,1.2640264026402641,1.5925925925925926,1.3485714285714285,1.5795334040296924,2.0908265213442325,14233000000,24022000000,2109000000,1223000000,5448000000,296000000,16438000000,2549000000,2136000000,139000000,813000000,176000000,383000000,86000000,1180000000,2979000000,2302000000,$14.2B,$24.0B,$2.1B,$1.2B,$5.4B,$296.0M,$16.4B,$2.5B,$2.1B,$139.0M,$813.0M,$176.0M,$383.0M,$86.0M,$1.2B,$3.0B,$2.3B
2021-01-01,BC,2.0560069331600044,1.9574228992383569,1.4797653958944281,2.227906976744186,1.6665883458646618,1.4216867469879517,2.0627341723508503,2.5589254766031195,2.0636094674556213,1.6171875,1.8265460030165912,1.9848484848484849,1.7244094488188977,1.962962962962963,1.73621103117506,2.149019607843137,2.707256046705588,18979000000,31354000000,2523000000,2395000000,7093000000,354000000,21471000000,2953000000,2790000000,207000000,1211000000,262000000,438000000,106000000,1448000000,3836000000,3246000000,$19.0B,$31.4B,$2.5B,$2.4B,$7.1B,$354.0M,$21.5B,$3.0B,$2.8B,$207.0M,$1.2B,$262.0M,$438.0M,$106.0M,$1.4B,$3.8B,$3.2B
2021-01-01,YT,2.0481927710843375,1.946808510638298,1.4615384615384615,3,2.375,1,1.7619047619047619,2.0476190476190474,1.875,1,1.5,1,2,1,3,1.9565217391304348,3,170000000,183000000,19000000,6000000,57000000,1000000,111000000,43000000,15000000,1000000,6000000,1000000,8000000,1000000,12000000,45000000,27000000,$170.0M,$183.0M,$19.0M,$6.0M,$57.0M,$1.0M,$111.0M,$43.0M,$15.0M,$1.0M,$6.0M,$1.0M,$8.0M,$1.0M,$12.0M,$45.0M,$27.0M
2021-01-01,NT,1.7861271676300579,1.87109375,1.3225806451612903,1.8333333333333333,1.2682926829268293,1.6666666666666667,1.9894736842105263,1.4782608695652173,1.96,1.3333333333333333,1.4666666666666666,1.6666666666666667,1.75,2,2.2,1.98,2.52,309000000,479000000,41000000,11000000,52000000,5000000,378000000,34000000,49000000,4000000,22000000,5000000,14000000,2000000,11000000,99000000,63000000,$309.0M,$479.0M,$41.0M,$11.0M,$52.0M,$5.0M,$378.0M,$34.0M,$49.0M,$4.0M,$22.0M,$5.0M,$14.0M,$2.0M,$11.0M,$99.0M,$63.0M
2021-01-01,NU,2.1531531531531534,1.4,1.4,3,1.3714285714285714,1,1,2.6666666666666665,NA,2,1.5,1.5,2.6,2,2,2.7586206896551726,1.911764705882353,239000000,49000000,21000000,6000000,48000000,1000000,1000000,32000000,NA,2000000,12000000,3000000,13000000,2000000,4000000,80000000,65000000,$239.0M,$49.0M,$21.0M,$6.0M,$48.0M,$1.0M,$1.0M,$32.0M,NA,$2.0M,$12.0M,$3.0M,$13.0M,$2.0M,$4.0M,$80.0M,$65.0M
