,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
382,Statut d'immigration,Né.e au Canada,2018,total_causes,2.447532529920007,2.634295330470233,2.3211633911363063,2.5739016687037064,755,Total number of causes supported,Average number of causes supported,48,AB,
383,Statut d'immigration,Naturalisé.e,2018,total_causes,2.4556279000997745,5.195145283852033,2.205588558115449,2.7056672420840995,164,Total number of causes supported,Average number of causes supported,48,AB,
384,Statut d'immigration,Non canadien.ne,2018,total_causes,2.41630912827837,16.746312708824266,1.6232240437093108,3.2093942128474304,13,Total number of causes supported,Average number of causes supported,48,AB,...
385,Statut d'immigration,Unknown,2018,total_causes,2.4741660746718344,8.382993824856474,2.0676515336665733,2.8806806156770963,81,Total number of causes supported,Average number of causes supported,48,AB,
386,Statut d'immigration,Né.e au Canada,2018,total_causes,2.459546293998353,2.2831515281697583,2.3494841856095516,2.569608402387153,1002,Total number of causes supported,Average number of causes supported,59,BC,
387,Statut d'immigration,Naturalisé.e,2018,total_causes,2.3030582958908483,3.9712239066455455,2.123800770654882,2.4823158211268153,388,Total number of causes supported,Average number of causes supported,59,BC,
388,Statut d'immigration,Non canadien.ne,2018,total_causes,2.13809586664344,17.68572338934203,1.396959552731289,2.8792321805555914,35,Total number of causes supported,Average number of causes supported,59,BC,*
389,Statut d'immigration,Unknown,2018,total_causes,2.2919556129052525,5.879470401825696,2.027840956471079,2.556070269339426,107,Total number of causes supported,Average number of causes supported,59,BC,
390,All,,2018,total_causes,2.50737942731206,0.743369708778682,2.4708474642800877,2.543911390344032,-,Total number of causes supported,Average number of causes supported,CA,,
391,All,,2018,total_causes,2.4509425551736683,2.3148648285149314,2.3397420244804943,2.5621430858668424,1013,Total number of causes supported,Average number of causes supported,AB,,
392,All,,2018,total_causes,2.83996867321401,1.27046137799345,2.769251790602219,2.9106855558258014,3212,Total number of causes supported,Average number of causes supported,AT,,
393,All,,2018,total_causes,2.3890968720937624,1.923554664200834,2.2990255819470145,2.4791681622405104,1532,Total number of causes supported,Average number of causes supported,BC,,
394,All,,2018,total_causes,2.52452766610314,1.25368274258276,2.4624956533208184,2.586559678885461,3289,Total number of causes supported,Average number of causes supported,ON,,
395,All,,2018,total_causes,2.6056621987610047,1.733430038712078,2.5171358562122643,2.6941885413097455,1599,Total number of causes supported,Average number of causes supported,PR,,
396,All,,2018,total_causes,2.439505946641253,1.7457845424013791,2.3560339857405537,2.5229779075419523,1509,Total number of causes supported,Average number of causes supported,QC,,
397,Age group,15 à 24 ans,2018,total_causes,1.8986093567663087,4.314932002053109,1.7380418499371382,2.0591768635954795,406,Total number of causes supported,Average number of causes supported,CA,,
398,Age group,25 à 34 ans,2018,total_causes,2.221337499860014,2.316227071312632,2.120494960686111,2.322180039033917,1293,Total number of causes supported,Average number of causes supported,CA,,
399,Age group,35 à 44 ans,2018,total_causes,2.5268132436011848,1.7349223122557218,2.4408918588213564,2.612734628381013,1870,Total number of causes supported,Average number of causes supported,CA,,
400,Age group,45 à 54 ans,2018,total_causes,2.6027156878259685,1.7617901719366582,2.5128427364774057,2.6925886391745317,1954,Total number of causes supported,Average number of causes supported,CA,,
401,Age group,55 à 64 ans,2018,total_causes,2.6923933347894113,1.623776437786149,2.6067067501070875,2.7780799194717343,2701,Total number of causes supported,Average number of causes supported,CA,,
402,Age group,65 à 74 ans,2018,total_causes,2.7951903269957947,1.70743973501475,2.701648712864157,2.8887319411274324,2439,Total number of causes supported,Average number of causes supported,CA,,
403,Age group,75 ans et plus,2018,total_causes,2.669490703270954,1.947871500059552,2.567576008744516,2.7714053977973925,1491,Total number of causes supported,Average number of causes supported,CA,,
404,Gender,Hommes,2018,total_causes,2.4177581762931823,1.2218862323671364,2.3598564218664664,2.4756599307198983,5149,Total number of causes supported,Average number of causes supported,CA,,
405,Gender,Femmes,2018,total_causes,2.5847812956972263,0.9861855869357956,2.534820362197696,2.634742229196757,7005,Total number of causes supported,Average number of causes supported,CA,,
406,Education,Sans diplôme d'études secondaires,2018,total_causes,2.186452659824278,2.8867847912482882,2.0627432946654287,2.3101620249831267,964,Total number of causes supported,Average number of causes supported,CA,,
407,Education,Diplôme d'études secondaires,2018,total_causes,2.33977507135978,1.8567744254065577,2.2546257195592414,2.4249244231603186,2438,Total number of causes supported,Average number of causes supported,CA,,
408,Education,Diplôme post-secondaire,2018,total_causes,2.5089027333291343,1.2524222609457665,2.447316634587072,2.570488832071197,3885,Total number of causes supported,Average number of causes supported,CA,,
409,Education,Diplôme universtaire,2018,total_causes,2.711279434737603,1.3016983477386457,2.64210705379476,2.780451815680446,3767,Total number of causes supported,Average number of causes supported,CA,,
410,Marital status (original),Marié.e,2018,total_causes,2.6754517323899063,0.9808276643595346,2.6240191988459274,2.7268842659338848,6463,Total number of causes supported,Average number of causes supported,CA,,
411,Marital status (original),Union de fait,2018,total_causes,2.353171827362156,2.4638925072002222,2.239533851826585,2.466809802897727,1102,Total number of causes supported,Average number of causes supported,CA,,
412,Marital status (original),Veuf.ve,2018,total_causes,2.72134400444882,2.426983808414517,2.5918950895626223,2.850792919335017,1143,Total number of causes supported,Average number of causes supported,CA,,
413,Marital status (original),Séparé.e,2018,total_causes,2.34568442870734,4.045987610214576,2.159671888128178,2.531696969286501,375,Total number of causes supported,Average number of causes supported,CA,,
414,Marital status (original),divorcé.e,2018,total_causes,2.5824064130555544,2.5730972981355764,2.4521710601079247,2.712641766003184,1031,Total number of causes supported,Average number of causes supported,CA,,
415,Marital status (original),"Célibataire, jamais marié.e",2018,total_causes,2.1261513068028037,2.1643281110517365,2.035959858905689,2.2163427546999195,2040,Total number of causes supported,Average number of causes supported,CA,,
416,Situation d'activité,Employé.e,2018,total_causes,2.4832732335572376,1.041690666765796,2.4325728352177265,2.5339736318967487,6433,Total number of causes supported,Average number of causes supported,CA,,
417,Situation d'activité,Au chômage,2018,total_causes,2.2645691300116466,7.3529083367614465,1.9382122099962225,2.590926050027071,220,Total number of causes supported,Average number of causes supported,CA,,
418,Situation d'activité,Pas dans la population active,2018,total_causes,2.5607224617385933,1.2055156393390525,2.500218550410191,2.6212263730669947,4423,Total number of causes supported,Average number of causes supported,CA,,
419,Situation d'activité,Unable to determine,2018,total_causes,2.5726023687888913,2.3769252454239065,2.452752854162806,2.6924518834149755,1078,Total number of causes supported,Average number of causes supported,CA,,
420,Personal income category,Moins de 25 000 $,2018,total_causes,2.2844600447188004,1.5385128340673178,2.21557375702857,2.3533463324090307,3046,Total number of causes supported,Average number of causes supported,CA,,
421,Personal income category,25 000 $ à 49 999 $,2018,total_causes,2.4955278154564446,1.4240910948495709,2.425873460191845,2.565182170721044,3625,Total number of causes supported,Average number of causes supported,CA,,
422,Personal income category,"$50,000 to $74,999",2018,total_causes,2.58710112307054,1.6875258341130963,2.50153301581285,2.6726692303282293,2570,Total number of causes supported,Average number of causes supported,CA,,
423,Personal income category,75 000 $ à 99 999 $,2018,total_causes,2.7925227621817927,1.9769793298609168,2.684317858840429,2.9007276655231564,1478,Total number of causes supported,Average number of causes supported,CA,,
424,Personal income category,100 000 $ à 124 999 $,2018,total_causes,2.8464371853338464,2.7663568248115835,2.692104506977842,3.00076986368985,643,Total number of causes supported,Average number of causes supported,CA,,
425,Personal income category,125 000 $ et plus,2018,total_causes,2.9823386094752693,2.675577582672415,2.8259437081030616,3.1387335108474774,792,Total number of causes supported,Average number of causes supported,CA,,
426,Frequency of religious attendance,Au moins 1 fois par semaine,2018,total_causes,2.8386606386191167,1.7933889151027265,2.73888235065072,2.9384389265875144,2135,Total number of causes supported,Average number of causes supported,CA,,
427,Frequency of religious attendance,Au moins 1 fois par mois,2018,total_causes,2.912090782116864,2.656105571322068,2.760491085056767,3.063690479176961,1040,Total number of causes supported,Average number of causes supported,CA,,
428,Frequency of religious attendance,Au moins 3 fois par mois,2018,total_causes,2.6597964667757776,2.6106869542138442,2.523698607292996,2.7958943262585594,1069,Total number of causes supported,Average number of causes supported,CA,,
429,Frequency of religious attendance,1 ou 2 fois par an,2018,total_causes,2.567392001704628,2.2379329824636285,2.4547793067325983,2.680004696676658,1639,Total number of causes supported,Average number of causes supported,CA,,
430,Frequency of religious attendance,Pas du tout,2018,total_causes,2.2687282948117393,1.1652224884400444,2.216915211613009,2.3205413780104687,5277,Total number of causes supported,Average number of causes supported,CA,,
431,Statut d'immigration,Né.e au Canada,2018,total_causes,2.557613002654299,0.8938957893244002,2.512803531975605,2.6024224733329926,9211,Total number of causes supported,Average number of causes supported,CA,,
432,Statut d'immigration,Naturalisé.e,2018,total_causes,2.356814081164076,1.7938975843471032,2.273949095351288,2.4396790669768635,1755,Total number of causes supported,Average number of causes supported,CA,,
433,Statut d'immigration,Non canadien.ne,2018,total_causes,2.277930715437209,7.951308464318409,1.922931655083896,2.632929775790522,201,Total number of causes supported,Average number of causes supported,CA,,
434,Statut d'immigration,Unknown,2018,total_causes,2.5516296597465096,2.582433854276496,2.422479502543218,2.680779816949802,987,Total number of causes supported,Average number of causes supported,CA,,
