,Unnamed: 0,Unnamed: 0.1,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
213,213,213,Situation d'activité,Au chômage,2018,gs1datot,54.4317939816916,65.16294425874798,-15.086873332808864,123.95046129619206,4,Total amount of donations,Average total amount of donations,13,NB,...
214,214,214,Situation d'activité,Pas dans la population active,2018,gs1datot,612.5072307638501,11.553095863682424,473.8132261629793,751.2012353647208,333,Total amount of donations,Average total amount of donations,13,NB,
215,215,215,Situation d'activité,Unable to determine,2018,gs1datot,605.7780355799857,20.863753632268672,358.0620351757286,853.494035984243,76,Total amount of donations,Average total amount of donations,13,NB,*
216,216,216,Situation d'activité,Employé.e,2018,gs1datot,232.5579088003404,8.531596004560742,193.6704569187451,271.4453606819356,763,Total amount of donations,Average total amount of donations,24,QC,
217,217,217,Situation d'activité,Au chômage,2018,gs1datot,182.5147078039795,36.004027607865744,53.720288734267655,311.30912687369135,34,Total amount of donations,Average total amount of donations,24,QC,...
218,218,218,Situation d'activité,Pas dans la population active,2018,gs1datot,300.414742104749,16.175746550658413,205.17161077578743,395.65787343371056,587,Total amount of donations,Average total amount of donations,24,QC,
219,219,219,Situation d'activité,Unable to determine,2018,gs1datot,209.92120446007348,16.51286831402878,141.98098927120978,277.8614196489372,125,Total amount of donations,Average total amount of donations,24,QC,*
220,220,220,Situation d'activité,Employé.e,2018,gs1datot,602.2216694951803,5.8259968812955725,533.4555183733439,670.9878206170167,1799,Total amount of donations,Average total amount of donations,35,ON,
221,221,221,Situation d'activité,Au chômage,2018,gs1datot,250.04758376558132,22.750183771386656,138.55251429903365,361.5426532321289,65,Total amount of donations,Average total amount of donations,35,ON,*
222,222,222,Situation d'activité,Pas dans la population active,2018,gs1datot,626.8132021711989,6.9685938167064965,541.2018458732159,712.4245584691819,1199,Total amount of donations,Average total amount of donations,35,ON,
223,223,223,Situation d'activité,Unable to determine,2018,gs1datot,845.9429543050958,27.34697609244312,392.5252438747634,1299.3606647354275,226,Total amount of donations,Average total amount of donations,35,ON,*
224,224,224,Situation d'activité,Employé.e,2018,gs1datot,666.9097941632114,10.957672843549938,523.6799510177987,810.1396373086241,459,Total amount of donations,Average total amount of donations,46,MB,
