,refDate,geo,subSector,valNorm_Goods,valNorm_Membership,valNorm_Investments,valNorm_HouseDons,valNorm_CorpDons,valNorm_Government,valNorm_Households,valNormP_Goods,valNormP_Membership,valNormP_Investments,valNormP_HouseDons,valNormP_CorpDons,valNormP_Government,valNormP_Households,label_Goods,label_Membership,label_Investments,label_HouseDons,label_CorpDons,label_Government,label_Households,label_Goods_FR,label_Membership_FR,label_Investments_FR,label_HouseDons_FR,label_CorpDons_FR,label_Government_FR,label_Households_FR
462,2018-01-01,AB,Organismes communautaires à but non lucratif,1969000000,,451000000,,362000000,2080000000,,1.848826291079812,,3.068027210884354,,1.4140625,1.113490364025696,,$2.0B,,$451.0M,,$362.0M,$2.1B,,2.0 G$,,451.0 M$,,362.0 M$,2.1 G$,
463,2018-01-01,AB,institutions commerciales à but non lucratif,3344000000,1848000000.0,259000000,,0,76000000,25000000.0,1.5332416322787712,2.602816901408451,1.9923076923076923,,,1.2459016393442623,2.7777777777777777,$3.3B,$1.8B,$259.0M,,,$76.0M,$25.0M,3.3 G$,1.8 G$,259.0 M$,,,76.0 M$,25.0 M$
464,2018-01-01,AB,Institutions gouvernementales à but non lucratif,3548000000,,224000000,,397000000,16716000000,,1.489504617968094,,2.731707317073171,,1.0997229916897506,1.46246719160105,,$3.5B,,$224.0M,,$397.0M,$16.7B,,3.5 G$,,224.0 M$,,397.0 M$,16.7 G$,
465,2018-01-01,BC,Organismes communautaires à but non lucratif,2631000000,,602000000,,483000000,2426000000,,1.741230972865652,,2.894230769230769,,1.3305785123966942,1.5354430379746835,,$2.6B,,$602.0M,,$483.0M,$2.4B,,2.6 G$,,602.0 M$,,483.0 M$,2.4 G$,
466,2018-01-01,BC,institutions commerciales à but non lucratif,4507000000,2490000000.0,349000000,,0,103000000,33000000.0,1.6527319398606528,2.804054054054054,2.141104294478528,,,1.3376623376623376,2.75,$4.5B,$2.5B,$349.0M,,,$103.0M,$33.0M,4.5 G$,2.5 G$,349.0 M$,,,103.0 M$,33.0 M$
467,2018-01-01,BC,Institutions gouvernementales à but non lucratif,5945000000,,201000000,,516000000,17892000000,,1.969847581179589,,1.2802547770700636,,1.4827586206896552,1.4827214717825474,,$5.9B,,$201.0M,,$516.0M,$17.9B,,5.9 G$,,201.0 M$,,516.0 M$,17.9 G$,
468,2018-01-01,CA,Organismes communautaires à but non lucratif,19166000000,7539000000.0,4388000000,11376000000.0,3522000000,20062000000,,1.7126262174962024,1.4928712871287129,2.843810758263124,1.3377234242709313,1.308320950965825,1.456723787394714,,$19.2B,$7.5B,$4.4B,$11.4B,$3.5B,$20.1B,,19.2 G$,7.5 G$,4.4 G$,11.4 G$,3.5 G$,20.1 G$,
469,2018-01-01,CA,institutions commerciales à but non lucratif,26729000000,14769000000.0,2067000000,,0,611000000,196000000.0,1.5132763403725302,2.5671823396488787,1.9573863636363635,,,1.2293762575452716,2.5454545454545454,$26.7B,$14.8B,$2.1B,,,$611.0M,$196.0M,26.7 G$,14.8 G$,2.1 G$,,,611.0 M$,196.0 M$
470,2018-01-01,CA,Institutions gouvernementales à but non lucratif,38142000000,,1372000000,4465000000.0,3959000000,124970000000,,1.7529298221425618,,1.4396642182581325,1.2837837837837838,1.3876621100595865,1.4748507092784475,,$38.1B,,$1.4B,$4.5B,$4.0B,$125.0B,,38.1 G$,,1.4 G$,4.5 G$,4.0 G$,125.0 G$,
471,2018-01-01,MB,Organismes communautaires à but non lucratif,827000000,,189000000,,152000000,495000000,,1.841870824053452,,3.048387096774193,,1.4074074074074074,2.0121951219512195,,$827.0M,,$189.0M,,$152.0M,$495.0M,,827.0 M$,,189.0 M$,,152.0 M$,495.0 M$,
472,2018-01-01,MB,institutions commerciales à but non lucratif,778000000,430000000.0,60000000,,0,18000000,6000000.0,1.3745583038869258,2.3369565217391304,1.7647058823529411,,,1.125,3.0,$778.0M,$430.0M,$60.0M,,,$18.0M,$6.0M,778.0 M$,430.0 M$,60.0 M$,,,18.0 M$,6.0 M$
473,2018-01-01,MB,Institutions gouvernementales à but non lucratif,1047000000,,27000000,,126000000,4891000000,,1.572072072072072,,0.8709677419354839,,1.3125,1.443198583652995,,$1.0B,,$27.0M,,$126.0M,$4.9B,,1.0 G$,,27.0 M$,,126.0 M$,4.9 G$,
474,2018-01-01,NB,Organismes communautaires à but non lucratif,271000000,,62000000,,50000000,274000000,,1.6424242424242423,,2.6956521739130435,,1.25,1.5480225988700564,,$271.0M,,$62.0M,,$50.0M,$274.0M,,271.0 M$,,62.0 M$,,50.0 M$,274.0 M$,
475,2018-01-01,NB,institutions commerciales à but non lucratif,574000000,317000000.0,44000000,,0,13000000,4000000.0,1.4680306905370843,2.4960629921259843,1.9130434782608696,,,1.181818181818182,2.0,$574.0M,$317.0M,$44.0M,,,$13.0M,$4.0M,574.0 M$,317.0 M$,44.0 M$,,,13.0 M$,4.0 M$
476,2018-01-01,NB,Institutions gouvernementales à but non lucratif,653000000,,40000000,,61000000,2439000000,,1.2679611650485436,,3.333333333333333,,1.3555555555555556,1.5130272952853598,,$653.0M,,$40.0M,,$61.0M,$2.4B,,653.0 M$,,40.0 M$,,61.0 M$,2.4 G$,
477,2018-01-01,NL,Organismes communautaires à but non lucratif,190000000,,43000000,,35000000,53000000,,1.9191919191919191,,3.071428571428572,,1.4583333333333333,1.2045454545454546,,$190.0M,,$43.0M,,$35.0M,$53.0M,,190.0 M$,,43.0 M$,,35.0 M$,53.0 M$,
478,2018-01-01,NL,institutions commerciales à but non lucratif,407000000,225000000.0,31000000,,0,9000000,3000000.0,1.608695652173913,2.7439024390243905,2.066666666666667,,,1.2857142857142858,3.0,$407.0M,$225.0M,$31.0M,,,$9.0M,$3.0M,407.0 M$,225.0 M$,31.0 M$,,,9.0 M$,3.0 M$
479,2018-01-01,NL,Institutions gouvernementales à but non lucratif,639000000,,18000000,,9000000,2893000000,,1.3771551724137931,,1.8,,2.25,1.4223205506391348,,$639.0M,,$18.0M,,$9.0M,$2.9B,,639.0 M$,,18.0 M$,,9.0 M$,2.9 G$,
480,2018-01-01,NS,Organismes communautaires à but non lucratif,436000000,,100000000,,80000000,780000000,,1.519163763066202,,2.5,,1.1594202898550725,1.6560509554140128,,$436.0M,,$100.0M,,$80.0M,$780.0M,,436.0 M$,,100.0 M$,,80.0 M$,780.0 M$,
481,2018-01-01,NS,institutions commerciales à but non lucratif,627000000,346000000.0,48000000,,0,14000000,5000000.0,1.5913705583756346,2.703125,2.0,,,1.2727272727272727,2.5,$627.0M,$346.0M,$48.0M,,,$14.0M,$5.0M,627.0 M$,346.0 M$,48.0 M$,,,14.0 M$,5.0 M$
482,2018-01-01,NS,Institutions gouvernementales à but non lucratif,1326000000,,52000000,,112000000,3543000000,,1.5294117647058822,,1.181818181818182,,1.3333333333333333,1.4217495987158908,,$1.3B,,$52.0M,,$112.0M,$3.5B,,1.3 G$,,52.0 M$,,112.0 M$,3.5 G$,
483,2018-01-01,NT,Organismes communautaires à but non lucratif,39000000,,9000000,,7000000,33000000,,1.7727272727272727,,3.0,,1.1666666666666667,1.8333333333333333,,$39.0M,,$9.0M,,$7.0M,$33.0M,,39.0 M$,,9.0 M$,,7.0 M$,33.0 M$,
484,2018-01-01,NT,institutions commerciales à but non lucratif,80000000,44000000.0,6000000,,0,2000000,1000000.0,1.2698412698412698,2.095238095238096,1.5,,,1.0,inf,$80.0M,$44.0M,$6.0M,,,$2.0M,$1.0M,80.0 M$,44.0 M$,6.0 M$,,,2.0 M$,1.0 M$
485,2018-01-01,NT,Institutions gouvernementales à but non lucratif,87000000,,0,,0,320000000,,1.5535714285714286,,,,,1.6,,$87.0M,,,,,$320.0M,,87.0 M$,,,,,320.0 M$,
486,2018-01-01,NU,Organismes communautaires à but non lucratif,36000000,,8000000,,7000000,46000000,,1.7142857142857142,,2.6666666666666665,,1.1666666666666667,2.090909090909091,,$36.0M,,$8.0M,,$7.0M,$46.0M,,36.0 M$,,8.0 M$,,7.0 M$,46.0 M$,
487,2018-01-01,NU,institutions commerciales à but non lucratif,42000000,23000000.0,3000000,,0,1000000,0.0,1.3125,2.3,1.5,,,1.0,,$42.0M,$23.0M,$3.0M,,,$1.0M,,42.0 M$,23.0 M$,3.0 M$,,,1.0 M$,
488,2018-01-01,NU,Institutions gouvernementales à but non lucratif,9000000,,1000000,,0,38000000,,1.8,,inf,,,1.2666666666666666,,$9.0M,,$1.0M,,,$38.0M,,9.0 M$,,1.0 M$,,,38.0 M$,
489,2018-01-01,ON,Organismes communautaires à but non lucratif,8031000000,,1840000000,,1475000000,7435000000,,1.702565189739241,,2.835130970724191,,1.300705467372134,1.4089444760280465,,$8.0B,,$1.8B,,$1.5B,$7.4B,,8.0 G$,,1.8 G$,,1.5 G$,7.4 G$,
490,2018-01-01,ON,institutions commerciales à but non lucratif,9964000000,5505000000.0,771000000,,0,228000000,73000000.0,1.4765856550088916,2.504549590536852,1.9084158415841583,,,1.2,2.5172413793103448,$10.0B,$5.5B,$771.0M,,,$228.0M,$73.0M,10.0 G$,5.5 G$,771.0 M$,,,228.0 M$,73.0 M$
491,2018-01-01,ON,Institutions gouvernementales à but non lucratif,17773000000,,637000000,,1915000000,41159000000,,1.9118975903614457,,1.6375321336760926,,1.476484194294526,1.4975622180177557,,$17.8B,,$637.0M,,$1.9B,$41.2B,,17.8 G$,,637.0 M$,,1.9 G$,41.2 G$,
492,2018-01-01,PE,Organismes communautaires à but non lucratif,53000000,,12000000,,10000000,44000000,,1.5588235294117647,,2.4,,1.25,1.6296296296296295,,$53.0M,,$12.0M,,$10.0M,$44.0M,,53.0 M$,,12.0 M$,,10.0 M$,44.0 M$,
493,2018-01-01,PE,institutions commerciales à but non lucratif,80000000,44000000.0,6000000,,0,2000000,1000000.0,1.2903225806451613,2.2,1.5,,,1.0,inf,$80.0M,$44.0M,$6.0M,,,$2.0M,$1.0M,80.0 M$,44.0 M$,6.0 M$,,,2.0 M$,1.0 M$
494,2018-01-01,PE,Institutions gouvernementales à but non lucratif,158000000,,5000000,,24000000,733000000,,2.323529411764706,,2.5,,2.6666666666666665,1.4748490945674044,,$158.0M,,$5.0M,,$24.0M,$733.0M,,158.0 M$,,5.0 M$,,24.0 M$,733.0 M$,
495,2018-01-01,QC,Organismes communautaires à but non lucratif,4143000000,,949000000,,762000000,5800000000,,1.6259811616954474,,2.703703703703704,,1.2430668841761827,1.553294054633101,,$4.1B,,$949.0M,,$762.0M,$5.8B,,4.1 G$,,949.0 M$,,762.0 M$,5.8 G$,
496,2018-01-01,QC,institutions commerciales à but non lucratif,5716000000,3158000000.0,442000000,,0,131000000,42000000.0,1.5145733969263382,2.569568755085436,1.9557522123893805,,,1.2358490566037736,2.625,$5.7B,$3.2B,$442.0M,,,$131.0M,$42.0M,5.7 G$,3.2 G$,442.0 M$,,,131.0 M$,42.0 M$
497,2018-01-01,QC,Institutions gouvernementales à but non lucratif,5880000000,,150000000,,641000000,29615000000,,1.556791104050834,,0.7281553398058253,,1.269306930693069,1.4715527950310558,,$5.9B,,$150.0M,,$641.0M,$29.6B,,5.9 G$,,150.0 M$,,641.0 M$,29.6 G$,
498,2018-01-01,SK,Organismes communautaires à but non lucratif,507000000,,116000000,,93000000,560000000,,1.988235294117647,,3.3142857142857145,,1.524590163934426,1.924398625429553,,$507.0M,,$116.0M,,$93.0M,$560.0M,,507.0 M$,,116.0 M$,,93.0 M$,560.0 M$,
499,2018-01-01,SK,institutions commerciales à but non lucratif,588000000,325000000.0,45000000,,0,13000000,4000000.0,1.2894736842105263,2.1812080536912752,1.6666666666666667,,,1.0,2.0,$588.0M,$325.0M,$45.0M,,,$13.0M,$4.0M,588.0 M$,325.0 M$,45.0 M$,,,13.0 M$,4.0 M$
500,2018-01-01,SK,Institutions gouvernementales à but non lucratif,1062000000,,17000000,,158000000,4608000000,,1.6619718309859155,,0.8947368421052632,,1.5339805825242718,1.401033748859836,,$1.1B,,$17.0M,,$158.0M,$4.6B,,1.1 G$,,17.0 M$,,158.0 M$,4.6 G$,
501,2018-01-01,YT,Organismes communautaires à but non lucratif,33000000,,7000000,,6000000,36000000,,1.8333333333333333,,2.333333333333333,,1.5,2.117647058823529,,$33.0M,,$7.0M,,$6.0M,$36.0M,,33.0 M$,,7.0 M$,,6.0 M$,36.0 M$,
502,2018-01-01,YT,institutions commerciales à but non lucratif,23000000,12000000.0,2000000,,0,1000000,0.0,1.3529411764705883,2.0,2.0,,,inf,,$23.0M,$12.0M,$2.0M,,,$1.0M,,23.0 M$,12.0 M$,2.0 M$,,,1.0 M$,
503,2018-01-01,YT,Institutions gouvernementales à but non lucratif,15000000,,0,,0,123000000,,2.5,,0.0,,0.0,1.4642857142857142,,$15.0M,,,,,$123.0M,,15.0 M$,,,,,123.0 M$,
504,2019-01-01,AB,Organismes communautaires à but non lucratif,2102000000,,513000000,,377000000,2338000000,,1.973708920187793,,3.489795918367347,,1.47265625,1.2516059957173449,,$2.1B,,$513.0M,,$377.0M,$2.3B,,2.1 G$,,513.0 M$,,377.0 M$,2.3 G$,
505,2019-01-01,AB,institutions commerciales à but non lucratif,3358000000,1850000000.0,275000000,,0,78000000,24000000.0,1.5396607060981202,2.605633802816901,2.1153846153846154,,,1.278688524590164,2.6666666666666665,$3.4B,$1.9B,$275.0M,,,$78.0M,$24.0M,3.4 G$,1.9 G$,275.0 M$,,,78.0 M$,24.0 M$
506,2019-01-01,AB,Institutions gouvernementales à but non lucratif,3627000000,,176000000,,387000000,16327000000,,1.522670025188917,,2.1463414634146343,,1.07202216066482,1.4284339457567805,,$3.6B,,$176.0M,,$387.0M,$16.3B,,3.6 G$,,176.0 M$,,387.0 M$,16.3 G$,
507,2019-01-01,BC,Organismes communautaires à but non lucratif,2786000000,,680000000,,500000000,2715000000,,1.843812045003309,,3.269230769230769,,1.3774104683195592,1.7183544303797469,,$2.8B,,$680.0M,,$500.0M,$2.7B,,2.8 G$,,680.0 M$,,500.0 M$,2.7 G$,
508,2019-01-01,BC,institutions commerciales à but non lucratif,4737000000,2609000000.0,388000000,,0,110000000,34000000.0,1.737073707370737,2.938063063063063,2.380368098159509,,,1.4285714285714286,2.833333333333333,$4.7B,$2.6B,$388.0M,,,$110.0M,$34.0M,4.7 G$,2.6 G$,388.0 M$,,,110.0 M$,34.0 M$
509,2019-01-01,BC,Institutions gouvernementales à but non lucratif,6284000000,,198000000,,605000000,19243000000,,2.082173624917164,,1.2611464968152866,,1.738505747126437,1.5946797049805257,,$6.3B,,$198.0M,,$605.0M,$19.2B,,6.3 G$,,198.0 M$,,605.0 M$,19.2 G$,
510,2019-01-01,CA,Organismes communautaires à but non lucratif,20173000000,7819000000.0,4896000000,11555000000.0,3602000000,21123000000,,1.8026092395675093,1.5483168316831684,3.173039533376539,1.3587723424270932,1.338038632986627,1.5337641591635205,,$20.2B,$7.8B,$4.9B,$11.6B,$3.6B,$21.1B,,20.2 G$,7.8 G$,4.9 G$,11.6 G$,3.6 G$,21.1 G$,
511,2019-01-01,CA,institutions commerciales à but non lucratif,27692000000,15255000000.0,2268000000,,0,644000000,201000000.0,1.5677970899620677,2.6516600034764477,2.147727272727273,,,1.295774647887324,2.6103896103896105,$27.7B,$15.3B,$2.3B,,,$644.0M,$201.0M,27.7 G$,15.3 G$,2.3 G$,,,644.0 M$,201.0 M$
512,2019-01-01,CA,Institutions gouvernementales à but non lucratif,39352000000,,1235000000,4114000000.0,4310000000,129240000000,,1.8085389953582425,,1.2959076600209865,1.1828637147786083,1.5106905012267788,1.525243703826091,,$39.4B,,$1.2B,$4.1B,$4.3B,$129.2B,,39.4 G$,,1.2 G$,4.1 G$,4.3 G$,129.2 G$,
513,2019-01-01,MB,Organismes communautaires à but non lucratif,850000000,,207000000,,153000000,543000000,,1.8930957683741647,,3.338709677419355,,1.4166666666666667,2.207317073170732,,$850.0M,,$207.0M,,$153.0M,$543.0M,,850.0 M$,,207.0 M$,,153.0 M$,543.0 M$,
514,2019-01-01,MB,institutions commerciales à but non lucratif,807000000,445000000.0,66000000,,0,19000000,6000000.0,1.4257950530035337,2.4184782608695654,1.9411764705882355,,,1.1875,3.0,$807.0M,$445.0M,$66.0M,,,$19.0M,$6.0M,807.0 M$,445.0 M$,66.0 M$,,,19.0 M$,6.0 M$
515,2019-01-01,MB,Institutions gouvernementales à but non lucratif,1060000000,,74000000,,136000000,4964000000,,1.5915915915915917,,2.3870967741935485,,1.4166666666666667,1.4647388610209502,,$1.1B,,$74.0M,,$136.0M,$5.0B,,1.1 G$,,74.0 M$,,136.0 M$,5.0 G$,
516,2019-01-01,NB,Organismes communautaires à but non lucratif,292000000,,69000000,,51000000,289000000,,1.7696969696969698,,3.0,,1.275,1.6327683615819208,,$292.0M,,$69.0M,,$51.0M,$289.0M,,292.0 M$,,69.0 M$,,51.0 M$,289.0 M$,
517,2019-01-01,NB,institutions commerciales à but non lucratif,608000000,335000000.0,50000000,,0,14000000,4000000.0,1.5549872122762147,2.6377952755905514,2.1739130434782608,,,1.2727272727272727,2.0,$608.0M,$335.0M,$50.0M,,,$14.0M,$4.0M,608.0 M$,335.0 M$,50.0 M$,,,14.0 M$,4.0 M$
518,2019-01-01,NB,Institutions gouvernementales à but non lucratif,674000000,,21000000,,32000000,2409000000,,1.30873786407767,,1.75,,0.7111111111111111,1.4944168734491314,,$674.0M,,$21.0M,,$32.0M,$2.4B,,674.0 M$,,21.0 M$,,32.0 M$,2.4 G$,
519,2019-01-01,NL,Organismes communautaires à but non lucratif,191000000,,47000000,,34000000,61000000,,1.9292929292929293,,3.357142857142857,,1.4166666666666667,1.3863636363636365,,$191.0M,,$47.0M,,$34.0M,$61.0M,,191.0 M$,,47.0 M$,,34.0 M$,61.0 M$,
520,2019-01-01,NL,institutions commerciales à but non lucratif,418000000,231000000.0,34000000,,0,10000000,3000000.0,1.6521739130434785,2.817073170731707,2.2666666666666666,,,1.4285714285714286,3.0,$418.0M,$231.0M,$34.0M,,,$10.0M,$3.0M,418.0 M$,231.0 M$,34.0 M$,,,10.0 M$,3.0 M$
521,2019-01-01,NL,Institutions gouvernementales à but non lucratif,644000000,,17000000,,3000000,2921000000,,1.387931034482759,,1.7,,0.75,1.436086529006883,,$644.0M,,$17.0M,,$3.0M,$2.9B,,644.0 M$,,17.0 M$,,3.0 M$,2.9 G$,
522,2019-01-01,NS,Organismes communautaires à but non lucratif,455000000,,111000000,,82000000,794000000,,1.5853658536585369,,2.775,,1.1884057971014492,1.6857749469214438,,$455.0M,,$111.0M,,$82.0M,$794.0M,,455.0 M$,,111.0 M$,,82.0 M$,794.0 M$,
523,2019-01-01,NS,institutions commerciales à but non lucratif,647000000,357000000.0,53000000,,0,15000000,5000000.0,1.6421319796954317,2.7890625,2.208333333333333,,,1.3636363636363635,2.5,$647.0M,$357.0M,$53.0M,,,$15.0M,$5.0M,647.0 M$,357.0 M$,53.0 M$,,,15.0 M$,5.0 M$
524,2019-01-01,NS,Institutions gouvernementales à but non lucratif,1366000000,,48000000,,97000000,3723000000,,1.5755478662053055,,1.0909090909090908,,1.1547619047619049,1.4939807383627608,,$1.4B,,$48.0M,,$97.0M,$3.7B,,1.4 G$,,48.0 M$,,97.0 M$,3.7 G$,
525,2019-01-01,NT,Organismes communautaires à but non lucratif,40000000,,10000000,,7000000,40000000,,1.818181818181818,,3.333333333333333,,1.1666666666666667,2.2222222222222223,,$40.0M,,$10.0M,,$7.0M,$40.0M,,40.0 M$,,10.0 M$,,7.0 M$,40.0 M$,
526,2019-01-01,NT,institutions commerciales à but non lucratif,82000000,45000000.0,7000000,,0,2000000,1000000.0,1.3015873015873016,2.142857142857143,1.75,,,1.0,inf,$82.0M,$45.0M,$7.0M,,,$2.0M,$1.0M,82.0 M$,45.0 M$,7.0 M$,,,2.0 M$,1.0 M$
527,2019-01-01,NT,Institutions gouvernementales à but non lucratif,93000000,,0,,0,337000000,,1.6607142857142858,,,,,1.685,,$93.0M,,,,,$337.0M,,93.0 M$,,,,,337.0 M$,
528,2019-01-01,NU,Organismes communautaires à but non lucratif,40000000,,10000000,,7000000,51000000,,1.9047619047619049,,3.333333333333333,,1.1666666666666667,2.3181818181818183,,$40.0M,,$10.0M,,$7.0M,$51.0M,,40.0 M$,,10.0 M$,,7.0 M$,51.0 M$,
529,2019-01-01,NU,institutions commerciales à but non lucratif,44000000,24000000.0,4000000,,0,1000000,0.0,1.375,2.4,2.0,,,1.0,,$44.0M,$24.0M,$4.0M,,,$1.0M,,44.0 M$,24.0 M$,4.0 M$,,,1.0 M$,
530,2019-01-01,NU,Institutions gouvernementales à but non lucratif,9000000,,1000000,,0,41000000,,1.8,,inf,,,1.3666666666666667,,$9.0M,,$1.0M,,,$41.0M,,9.0 M$,,1.0 M$,,,41.0 M$,
531,2019-01-01,ON,Organismes communautaires à but non lucratif,8497000000,,2050000000,,1509000000,7748000000,,1.8013567945728215,,3.1587057010785826,,1.3306878306878307,1.4682584801970815,,$8.5B,,$2.0B,,$1.5B,$7.7B,,8.5 G$,,2.0 G$,,1.5 G$,7.7 G$,
532,2019-01-01,ON,institutions commerciales à but non lucratif,10266000000,5656000000.0,841000000,,0,239000000,75000000.0,1.521339656194428,2.573248407643312,2.0816831683168315,,,1.2578947368421052,2.586206896551724,$10.3B,$5.7B,$841.0M,,,$239.0M,$75.0M,10.3 G$,5.7 G$,841.0 M$,,,239.0 M$,75.0 M$
533,2019-01-01,ON,Institutions gouvernementales à but non lucratif,18334000000,,531000000,,1922000000,41578000000,,1.9722461273666088,,1.365038560411311,,1.481881264456438,1.5128074516082084,,$18.3B,,$531.0M,,$1.9B,$41.6B,,18.3 G$,,531.0 M$,,1.9 G$,41.6 G$,
534,2019-01-01,PE,Organismes communautaires à but non lucratif,57000000,,14000000,,10000000,44000000,,1.6764705882352942,,2.8,,1.25,1.6296296296296295,,$57.0M,,$14.0M,,$10.0M,$44.0M,,57.0 M$,,14.0 M$,,10.0 M$,44.0 M$,
535,2019-01-01,PE,institutions commerciales à but non lucratif,76000000,42000000.0,6000000,,0,2000000,1000000.0,1.2258064516129032,2.1,1.5,,,1.0,inf,$76.0M,$42.0M,$6.0M,,,$2.0M,$1.0M,76.0 M$,42.0 M$,6.0 M$,,,2.0 M$,1.0 M$
536,2019-01-01,PE,Institutions gouvernementales à but non lucratif,165000000,,2000000,,36000000,744000000,,2.426470588235294,,1.0,,4.0,1.4969818913480886,,$165.0M,,$2.0M,,$36.0M,$744.0M,,165.0 M$,,2.0 M$,,36.0 M$,744.0 M$,
537,2019-01-01,QC,Organismes communautaires à but non lucratif,4305000000,,1049000000,,771000000,5861000000,,1.6895604395604396,,2.988603988603989,,1.2577487765089723,1.5696304231387253,,$4.3B,,$1.0B,,$771.0M,$5.9B,,4.3 G$,,1.0 G$,,771.0 M$,5.9 G$,
538,2019-01-01,QC,institutions commerciales à but non lucratif,6039000000,3327000000.0,495000000,,0,140000000,44000000.0,1.6001589825119238,2.7070789259560617,2.190265486725664,,,1.320754716981132,2.75,$6.0B,$3.3B,$495.0M,,,$140.0M,$44.0M,6.0 G$,3.3 G$,495.0 M$,,,140.0 M$,44.0 M$
539,2019-01-01,QC,Institutions gouvernementales à but non lucratif,6002000000,,150000000,,894000000,32107000000,,1.5890918718559703,,0.7281553398058253,,1.7702970297029703,1.5953788819875776,,$6.0B,,$150.0M,,$894.0M,$32.1B,,6.0 G$,,150.0 M$,,894.0 M$,32.1 G$,
540,2019-01-01,SK,Organismes communautaires à but non lucratif,525000000,,128000000,,95000000,604000000,,2.0588235294117645,,3.657142857142857,,1.5573770491803278,2.075601374570447,,$525.0M,,$128.0M,,$95.0M,$604.0M,,525.0 M$,,128.0 M$,,95.0 M$,604.0 M$,
541,2019-01-01,SK,institutions commerciales à but non lucratif,586000000,323000000.0,48000000,,0,14000000,4000000.0,1.2850877192982455,2.1677852348993287,1.7777777777777777,,,1.0769230769230769,2.0,$586.0M,$323.0M,$48.0M,,,$14.0M,$4.0M,586.0 M$,323.0 M$,48.0 M$,,,14.0 M$,4.0 M$
542,2019-01-01,SK,Institutions gouvernementales à but non lucratif,1079000000,,17000000,,193000000,4708000000,,1.6885758998435054,,0.8947368421052632,,1.8737864077669903,1.431438127090301,,$1.1B,,$17.0M,,$193.0M,$4.7B,,1.1 G$,,17.0 M$,,193.0 M$,4.7 G$,
543,2019-01-01,YT,Organismes communautaires à but non lucratif,33000000,,8000000,,6000000,35000000,,1.8333333333333333,,2.6666666666666665,,1.5,2.0588235294117645,,$33.0M,,$8.0M,,$6.0M,$35.0M,,33.0 M$,,8.0 M$,,6.0 M$,35.0 M$,
544,2019-01-01,YT,institutions commerciales à but non lucratif,25000000,14000000.0,2000000,,0,1000000,0.0,1.4705882352941178,2.333333333333333,2.0,,,inf,,$25.0M,$14.0M,$2.0M,,,$1.0M,,25.0 M$,14.0 M$,2.0 M$,,,1.0 M$,
545,2019-01-01,YT,Institutions gouvernementales à but non lucratif,15000000,,0,,5000000,138000000,,2.5,,0.0,,5.0,1.6428571428571428,,$15.0M,,,,$5.0M,$138.0M,,15.0 M$,,,,5.0 M$,138.0 M$,
546,2020-01-01,AB,Organismes communautaires à but non lucratif,1810000000,,412000000,,352000000,3408000000,,1.699530516431925,,2.802721088435374,,1.375,1.8244111349036405,,$1.8B,,$412.0M,,$352.0M,$3.4B,,1.8 G$,,412.0 M$,,352.0 M$,3.4 G$,
547,2020-01-01,AB,institutions commerciales à but non lucratif,3192000000,1737000000.0,288000000,,0,79000000,24000000.0,1.4635488308115543,2.4464788732394367,2.2153846153846155,,,1.2950819672131149,2.6666666666666665,$3.2B,$1.7B,$288.0M,,,$79.0M,$24.0M,3.2 G$,1.7 G$,288.0 M$,,,79.0 M$,24.0 M$
548,2020-01-01,AB,Institutions gouvernementales à but non lucratif,3324000000,,211000000,,344000000,18797000000,,1.3954659949622166,,2.573170731707317,,0.9529085872576176,1.6445319335083115,,$3.3B,,$211.0M,,$344.0M,$18.8B,,3.3 G$,,211.0 M$,,344.0 M$,18.8 G$,
549,2020-01-01,BC,Organismes communautaires à but non lucratif,2566000000,,584000000,,499000000,3845000000,,1.6982131039046988,,2.8076923076923075,,1.37465564738292,2.4335443037974684,,$2.6B,,$584.0M,,$499.0M,$3.8B,,2.6 G$,,584.0 M$,,499.0 M$,3.8 G$,
550,2020-01-01,BC,institutions commerciales à but non lucratif,4757000000,2589000000.0,430000000,,0,117000000,36000000.0,1.7444077741107444,2.9155405405405403,2.638036809815951,,,1.5194805194805194,3.0,$4.8B,$2.6B,$430.0M,,,$117.0M,$36.0M,4.8 G$,2.6 G$,430.0 M$,,,117.0 M$,36.0 M$
551,2020-01-01,BC,Institutions gouvernementales à but non lucratif,5777000000,,239000000,,584000000,22035000000,,1.914181577203446,,1.5222929936305734,,1.6781609195402298,1.8260545288804175,,$5.8B,,$239.0M,,$584.0M,$22.0B,,5.8 G$,,239.0 M$,,584.0 M$,22.0 G$,
552,2020-01-01,CA,Organismes communautaires à but non lucratif,18203000000,7490000000.0,4143000000,11890000000.0,3539000000,28870000000,,1.6265749262800464,1.4831683168316832,2.6850291639662998,1.3981655691439323,1.3146359583952452,2.096282311937264,,$18.2B,$7.5B,$4.1B,$11.9B,$3.5B,$28.9B,,18.2 G$,7.5 G$,4.1 G$,11.9 G$,3.5 G$,28.9 G$,
553,2020-01-01,CA,institutions commerciales à but non lucratif,27525000000,14983000000.0,2488000000,,0,678000000,206000000.0,1.558342297457963,2.6043803233095777,2.356060606060606,,,1.364185110663984,2.675324675324675,$27.5B,$15.0B,$2.5B,,,$678.0M,$206.0M,27.5 G$,15.0 G$,2.5 G$,,,678.0 M$,206.0 M$
