,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
472,Éducation,Sans diplôme d'études secondaires,2013,total_causes,2.1604073262092864,5.728463280894311,1.9178458282323216,2.402968824186251,142,Total number of causes supported,Average number of causes supported,46,MB,
473,Éducation,Diplôme d'études secondaires,2013,total_causes,2.384143714110582,3.549144880345343,2.218298001064392,2.5499894271567727,286,Total number of causes supported,Average number of causes supported,46,MB,
474,Éducation,Diplôme post-secondaire,2013,total_causes,2.55162887004035,3.3194253209318165,2.385621067504413,2.717636672576287,332,Total number of causes supported,Average number of causes supported,46,MB,
475,Éducation,Diplôme universtaire,2013,total_causes,3.2027337351775453,3.648202963525386,2.973727178304568,3.4317402920505238,241,Total number of causes supported,Average number of causes supported,46,MB,
476,Éducation,Non indiqué,2013,total_causes,2.626304253571813,6.719127347668956,2.2804397434540484,2.9721687636895777,55,Total number of causes supported,Average number of causes supported,46,MB,
477,Éducation,Sans diplôme d'études secondaires,2013,total_causes,2.23976001675748,7.381885740944257,1.9157063818240383,2.5638136516909213,112,Total number of causes supported,Average number of causes supported,47,SK,
478,Éducation,Diplôme d'études secondaires,2013,total_causes,2.3775056388848403,4.597988538871747,2.163247399900176,2.591763877869505,245,Total number of causes supported,Average number of causes supported,47,SK,
479,Éducation,Diplôme post-secondaire,2013,total_causes,2.8658611888523664,3.8858276151062574,2.647594845666747,3.0841275320379857,270,Total number of causes supported,Average number of causes supported,47,SK,
480,Éducation,Diplôme universtaire,2013,total_causes,3.0024501900061904,4.640664757640046,2.729361258418308,3.275539121594073,185,Total number of causes supported,Average number of causes supported,47,SK,
481,Éducation,Non indiqué,2013,total_causes,2.605142601903033,10.220903580824196,2.0832647292799966,3.127020474526069,34,Total number of causes supported,Average number of causes supported,47,SK,
482,Éducation,Sans diplôme d'études secondaires,2013,total_causes,2.0507091668780197,7.645755066659469,1.7434021017643275,2.358016231991711,63,Total number of causes supported,Average number of causes supported,48,AB,
483,Éducation,Diplôme d'études secondaires,2013,total_causes,2.305060777980369,3.951025956326237,2.126559900727833,2.483561655232905,236,Total number of causes supported,Average number of causes supported,48,AB,
484,Éducation,Diplôme post-secondaire,2013,total_causes,2.574484725526033,3.673545758881759,2.3891213777663,2.759848073285766,301,Total number of causes supported,Average number of causes supported,48,AB,
485,Éducation,Diplôme universtaire,2013,total_causes,2.9438032393001285,3.751336205890769,2.727360581335584,3.1602458972646734,235,Total number of causes supported,Average number of causes supported,48,AB,
486,Éducation,Non indiqué,2013,total_causes,2.2140744364877296,10.519745255817162,1.7575694436625908,2.6705794293128684,53,Total number of causes supported,Average number of causes supported,48,AB,
487,Éducation,Sans diplôme d'études secondaires,2013,total_causes,1.7910730068056606,6.463607358854906,1.564172039966892,2.017973973644429,113,Total number of causes supported,Average number of causes supported,59,BC,
488,Éducation,Diplôme d'études secondaires,2013,total_causes,2.1913280261871164,3.622421944737927,2.0357477563521,2.346908296022133,366,Total number of causes supported,Average number of causes supported,59,BC,
489,Éducation,Diplôme post-secondaire,2013,total_causes,2.4813584145248195,3.148259279911853,2.328246818793844,2.634470010255795,463,Total number of causes supported,Average number of causes supported,59,BC,
490,Éducation,Diplôme universtaire,2013,total_causes,2.718984020407579,2.8871366178018096,2.565125312410076,2.8728427284050824,442,Total number of causes supported,Average number of causes supported,59,BC,
491,Éducation,Non indiqué,2013,total_causes,2.4734209008316923,6.752110896763962,2.1460909962569548,2.80075080540643,112,Total number of causes supported,Average number of causes supported,59,BC,
492,État civil,Marié.e/union de fait,2013,total_causes,3.1576106411776643,2.1568510470306155,3.024127375985292,3.2910939063700364,483,Total number of causes supported,Average number of causes supported,10,NL,
493,État civil,Veuf.ve,2013,total_causes,3.228923458335367,6.397175052880953,2.824073521216294,3.63377339545444,80,Total number of causes supported,Average number of causes supported,10,NL,
494,État civil,Séparé.e/divorcé.e,2013,total_causes,2.731412122531762,10.105519676846235,2.1904162202245976,3.272408024838926,68,Total number of causes supported,Average number of causes supported,10,NL,
495,État civil,"Célibataire, jamais marié.e",2013,total_causes,2.4272496041571885,5.580134410048164,2.161784653084103,2.692714555230274,123,Total number of causes supported,Average number of causes supported,10,NL,
496,État civil,Marié.e/union de fait,2013,total_causes,3.214170567686216,2.510036472294118,3.056046840380096,3.3722942949923365,456,Total number of causes supported,Average number of causes supported,11,PE,
497,État civil,Veuf.ve,2013,total_causes,3.331003251201337,6.358826107274518,2.915857979165062,3.7461485232376113,108,Total number of causes supported,Average number of causes supported,11,PE,
498,État civil,Séparé.e/divorcé.e,2013,total_causes,2.699611954564465,5.7540744202226985,2.395155694513669,3.0040682146152604,99,Total number of causes supported,Average number of causes supported,11,PE,
499,État civil,"Célibataire, jamais marié.e",2013,total_causes,2.1556275548032025,5.671979061982402,1.9159891409131968,2.395265968693208,118,Total number of causes supported,Average number of causes supported,11,PE,
500,État civil,Marié.e/union de fait,2013,total_causes,2.95481225013042,2.2569879177022467,2.8241027312592277,3.085521769001613,575,Total number of causes supported,Average number of causes supported,12,NS,
501,État civil,Veuf.ve,2013,total_causes,2.78454017638668,5.430620021673334,2.4881587417575965,3.080921611015763,97,Total number of causes supported,Average number of causes supported,12,NS,
502,État civil,Séparé.e/divorcé.e,2013,total_causes,2.853582688090252,5.557063823820255,2.5427805932210084,3.164384782959495,119,Total number of causes supported,Average number of causes supported,12,NS,
503,État civil,"Célibataire, jamais marié.e",2013,total_causes,2.1925084877674097,4.5926027706656765,1.9951534313892003,2.389863544145619,181,Total number of causes supported,Average number of causes supported,12,NS,
504,État civil,Marié.e/union de fait,2013,total_causes,2.7261613940247327,2.418961585985413,2.5969119671458154,2.85541082090365,601,Total number of causes supported,Average number of causes supported,13,NB,
505,État civil,Veuf.ve,2013,total_causes,2.746761912003363,4.728418361535496,2.4922049362276137,3.001318887779112,126,Total number of causes supported,Average number of causes supported,13,NB,
506,État civil,Séparé.e/divorcé.e,2013,total_causes,2.7491084130952648,6.087390267531834,2.4211104825989445,3.077106343591585,109,Total number of causes supported,Average number of causes supported,13,NB,
507,État civil,"Célibataire, jamais marié.e",2013,total_causes,1.986177607632578,5.433497137497617,1.7746604436071065,2.1976947716580493,162,Total number of causes supported,Average number of causes supported,13,NB,
508,État civil,Marié.e/union de fait,2013,total_causes,2.5066327308383918,1.6183579943598634,2.4271242611220494,2.5861412005547333,1259,Total number of causes supported,Average number of causes supported,24,QC,
509,État civil,Veuf.ve,2013,total_causes,2.3755710741660665,4.944942768726455,2.1453328700308907,2.6058092783012423,165,Total number of causes supported,Average number of causes supported,24,QC,
510,État civil,Séparé.e/divorcé.e,2013,total_causes,2.4805035988279784,4.018673576514447,2.285127837295858,2.6758793603600988,265,Total number of causes supported,Average number of causes supported,24,QC,
511,État civil,"Célibataire, jamais marié.e",2013,total_causes,1.8905194434356496,3.364794219860676,1.7658420400964845,2.015196846774815,490,Total number of causes supported,Average number of causes supported,24,QC,
512,État civil,Marié.e/union de fait,2013,total_causes,2.7693333524958383,1.382315052181431,2.694304144118288,2.8443625608733893,1585,Total number of causes supported,Average number of causes supported,35,ON,
513,État civil,Veuf.ve,2013,total_causes,2.756311986065514,3.657445522845267,2.558726822519175,2.9538971496118527,237,Total number of causes supported,Average number of causes supported,35,ON,
514,État civil,Séparé.e/divorcé.e,2013,total_causes,2.2972558868308743,3.7688274574075633,2.127562968200978,2.466948805460771,302,Total number of causes supported,Average number of causes supported,35,ON,
515,État civil,"Célibataire, jamais marié.e",2013,total_causes,2.0590785955219,3.343579676860596,1.9241410855129788,2.1940161055308214,516,Total number of causes supported,Average number of causes supported,35,ON,
516,État civil,Marié.e/union de fait,2013,total_causes,2.788060735646809,2.3721342118962383,2.658435494169709,2.9176859771239085,596,Total number of causes supported,Average number of causes supported,46,MB,
517,État civil,Veuf.ve,2013,total_causes,2.8462203565747486,4.831616011525123,2.5766891699603174,3.11575154318918,118,Total number of causes supported,Average number of causes supported,46,MB,
518,État civil,Séparé.e/divorcé.e,2013,total_causes,2.7898952740642597,5.016243927303499,2.5156023279179123,3.0641882202106063,132,Total number of causes supported,Average number of causes supported,46,MB,
519,État civil,"Célibataire, jamais marié.e",2013,total_causes,1.978362997199941,4.489628915286413,1.8042767280784031,2.152449266321479,210,Total number of causes supported,Average number of causes supported,46,MB,
520,État civil,Marié.e/union de fait,2013,total_causes,2.884361523463874,2.5527903015307536,2.740046040928603,3.028677005999146,513,Total number of causes supported,Average number of causes supported,47,SK,
521,État civil,Veuf.ve,2013,total_causes,2.909910718437428,5.244292049719686,2.610811950285002,3.2090094865898537,96,Total number of causes supported,Average number of causes supported,47,SK,
522,État civil,Séparé.e/divorcé.e,2013,total_causes,2.323398924230084,6.851883722290012,2.011379336089954,2.6354185123702134,87,Total number of causes supported,Average number of causes supported,47,SK,
523,État civil,"Célibataire, jamais marié.e",2013,total_causes,1.9576985059017165,6.953672681733414,1.690884794213014,2.224512217590419,150,Total number of causes supported,Average number of causes supported,47,SK,
524,État civil,Marié.e/union de fait,2013,total_causes,2.70418484650039,2.407177647834793,2.576601905875,2.83176778712578,557,Total number of causes supported,Average number of causes supported,48,AB,
525,État civil,Veuf.ve,2013,total_causes,2.701319913869789,8.607378577287196,2.245603138048336,3.157036689691242,71,Total number of causes supported,Average number of causes supported,48,AB,
526,État civil,Séparé.e/divorcé.e,2013,total_causes,2.4219472798516195,8.547052300904594,2.016224737845395,2.827669821857844,79,Total number of causes supported,Average number of causes supported,48,AB,
527,État civil,"Célibataire, jamais marié.e",2013,total_causes,1.992482153116362,5.078191596759635,1.7941689571525152,2.1907953490802083,181,Total number of causes supported,Average number of causes supported,48,AB,
528,État civil,Marié.e/union de fait,2013,total_causes,2.5853280600974498,2.0176855419498514,2.4830889094584614,2.687567210736438,920,Total number of causes supported,Average number of causes supported,59,BC,
529,État civil,Veuf.ve,2013,total_causes,2.5512017127760305,6.017866631131343,2.2502925256852,2.8521108998668607,136,Total number of causes supported,Average number of causes supported,59,BC,
530,État civil,Séparé.e/divorcé.e,2013,total_causes,2.261174247656223,6.735008033071208,1.9626908087063295,2.5596576866061165,164,Total number of causes supported,Average number of causes supported,59,BC,
531,État civil,"Célibataire, jamais marié.e",2013,total_causes,1.9080365695335872,5.05437490229998,1.719018972705574,2.0970541663616005,274,Total number of causes supported,Average number of causes supported,59,BC,
532,Situation d'activité,Employé.e,2013,total_causes,3.018720605242606,2.8685003473047908,2.8490033822444425,3.1884378282407693,364,Total number of causes supported,Average number of causes supported,10,NL,
533,Situation d'activité,Au chômage,2013,total_causes,2.935806684983853,8.993253299822504,2.4183281120643034,3.453285257903403,31,Total number of causes supported,Average number of causes supported,10,NL,
534,Situation d'activité,Pas dans la population active,2013,total_causes,3.029107963140428,3.0596518390889784,2.847458192354583,3.2107577339262723,295,Total number of causes supported,Average number of causes supported,10,NL,
535,Situation d'activité,Unable to determine,2013,total_causes,2.706161528339691,7.815628015089166,2.291622249392927,3.120700807286455,64,Total number of causes supported,Average number of causes supported,10,NL,
536,Situation d'activité,Employé.e,2013,total_causes,2.952746832961163,2.950221172380863,2.782009348383821,3.123484317538505,407,Total number of causes supported,Average number of causes supported,11,PE,
537,Situation d'activité,Au chômage,2013,total_causes,3.052261810418312,8.32770503930149,2.554071578175148,3.550452042661475,35,Total number of causes supported,Average number of causes supported,11,PE,
538,Situation d'activité,Pas dans la population active,2013,total_causes,3.020704280040708,3.924421518435733,2.788360018702001,3.2530485413794143,305,Total number of causes supported,Average number of causes supported,11,PE,
539,Situation d'activité,Unable to determine,2013,total_causes,2.5237990505925447,10.54272738487018,2.002297216341225,3.0453008848438645,35,Total number of causes supported,Average number of causes supported,11,PE,
540,Situation d'activité,Employé.e,2013,total_causes,2.82194797554193,2.5577398351983627,2.6804815235708905,2.9634144275129697,493,Total number of causes supported,Average number of causes supported,12,NS,
541,Situation d'activité,Au chômage,2013,total_causes,2.603576753291897,11.34067810036664,2.0248714003078145,3.18228210627598,38,Total number of causes supported,Average number of causes supported,12,NS,
542,Situation d'activité,Pas dans la population active,2013,total_causes,2.7916873530090487,2.829711789921592,2.636856654026696,2.946518051991402,392,Total number of causes supported,Average number of causes supported,12,NS,
543,Situation d'activité,Unable to determine,2013,total_causes,2.2162909165154066,7.621412434895945,1.8852281638336037,2.5473536691972094,49,Total number of causes supported,Average number of causes supported,12,NS,
544,Situation d'activité,Employé.e,2013,total_causes,2.643508069347876,2.693830805268653,2.5039358300324164,2.783080308663336,528,Total number of causes supported,Average number of causes supported,13,NB,
545,Situation d'activité,Au chômage,2013,total_causes,2.3425527964897537,13.23931869391521,1.7346934268645788,2.9504121661149285,28,Total number of causes supported,Average number of causes supported,13,NB,
546,Situation d'activité,Pas dans la population active,2013,total_causes,2.50449128719922,3.012909830730122,2.356596199020572,2.652386375377868,400,Total number of causes supported,Average number of causes supported,13,NB,
547,Situation d'activité,Unable to determine,2013,total_causes,2.6473225267159,7.942579173639322,2.235209351705993,3.059435701725806,42,Total number of causes supported,Average number of causes supported,13,NB,
548,Situation d'activité,Employé.e,2013,total_causes,2.375289310030688,1.7381354015841637,2.294370737955894,2.4562078821054825,1268,Total number of causes supported,Average number of causes supported,24,QC,
549,Situation d'activité,Au chômage,2013,total_causes,2.0446804490840704,8.027572341240008,1.7229754842899845,2.3663854138781564,61,Total number of causes supported,Average number of causes supported,24,QC,
550,Situation d'activité,Pas dans la population active,2013,total_causes,2.43370322327977,2.451322678705302,2.3167758505596723,2.550630595999869,724,Total number of causes supported,Average number of causes supported,24,QC,
551,Situation d'activité,Unable to determine,2013,total_causes,1.9177316331450664,5.75873809329679,1.7012788121026838,2.1341844541874493,127,Total number of causes supported,Average number of causes supported,24,QC,
552,Situation d'activité,Employé.e,2013,total_causes,2.6114933923137595,1.538093376375639,2.532767113446526,2.690219671180993,1515,Total number of causes supported,Average number of causes supported,35,ON,
553,Situation d'activité,Au chômage,2013,total_causes,2.1268902349913428,7.105628114081799,1.830683013401883,2.4230974565808028,76,Total number of causes supported,Average number of causes supported,35,ON,
554,Situation d'activité,Pas dans la population active,2013,total_causes,2.5524881113601245,2.2417205335503287,2.440339657938911,2.664636564781338,920,Total number of causes supported,Average number of causes supported,35,ON,
555,Situation d'activité,Unable to determine,2013,total_causes,2.461908739030064,4.842359443955399,2.2282526707551136,2.6955648073050145,130,Total number of causes supported,Average number of causes supported,35,ON,
556,Situation d'activité,Employé.e,2013,total_causes,2.5540271486559774,2.529147163568465,2.4274230689118785,2.680631228400076,587,Total number of causes supported,Average number of causes supported,46,MB,
557,Situation d'activité,Au chômage,2013,total_causes,3.092817754122244,9.713633111747557,2.503995633942864,3.681639874301624,17,Total number of causes supported,Average number of causes supported,46,MB,
558,Situation d'activité,Pas dans la population active,2013,total_causes,2.671350761335041,3.4184976451473226,2.492366727044175,2.850334795625907,402,Total number of causes supported,Average number of causes supported,46,MB,
559,Situation d'activité,Unable to determine,2013,total_causes,2.391951247833103,8.451358132527389,1.9957398904762815,2.7881626051899246,50,Total number of causes supported,Average number of causes supported,46,MB,
560,Situation d'activité,Employé.e,2013,total_causes,2.6566916784867844,2.9154736470919858,2.50488238235878,2.8085009746147893,514,Total number of causes supported,Average number of causes supported,47,SK,
561,Situation d'activité,Au chômage,2013,total_causes,2.0025876435619394,11.595829712461446,1.5474513670906398,2.457723920033239,20,Total number of causes supported,Average number of causes supported,47,SK,
562,Situation d'activité,Pas dans la population active,2013,total_causes,2.667486831736644,4.1666398009607954,2.449647481346988,2.8853261821262994,278,Total number of causes supported,Average number of causes supported,47,SK,
563,Situation d'activité,Unable to determine,2013,total_causes,2.7920733311218964,12.088484107583035,2.13054757886292,3.453599083380873,34,Total number of causes supported,Average number of causes supported,47,SK,
564,Situation d'activité,Employé.e,2013,total_causes,2.513705746205023,2.641571629024568,2.383561515535078,2.643849976874968,578,Total number of causes supported,Average number of causes supported,48,AB,
565,Situation d'activité,Au chômage,2013,total_causes,2.2543765776369997,11.06789790649227,1.7653418517701267,2.743411303503872,20,Total number of causes supported,Average number of causes supported,48,AB,
566,Situation d'activité,Pas dans la population active,2013,total_causes,2.648403936130558,4.083941600980967,2.4364156621214983,2.8603922101396178,240,Total number of causes supported,Average number of causes supported,48,AB,
567,Situation d'activité,Unable to determine,2013,total_causes,2.1181004169425464,10.507769633794412,1.6818808123749054,2.554320021510187,50,Total number of causes supported,Average number of causes supported,48,AB,
568,Situation d'activité,Employé.e,2013,total_causes,2.40724158925846,2.2569937958843624,2.300754211114816,2.513728967402104,785,Total number of causes supported,Average number of causes supported,59,BC,
569,Situation d'activité,Au chômage,2013,total_causes,1.6357583573391044,9.907066394899282,1.3181350874659412,1.9533816272122675,37,Total number of causes supported,Average number of causes supported,59,BC,
570,Situation d'activité,Pas dans la population active,2013,total_causes,2.5219338404130074,2.99927234297639,2.3736828228103106,2.670184858015704,568,Total number of causes supported,Average number of causes supported,59,BC,
571,Situation d'activité,Unable to determine,2013,total_causes,2.4416414633265857,6.936080877962461,2.109713278470404,2.773569648182768,106,Total number of causes supported,Average number of causes supported,59,BC,
572,Catégorie de revenu personnel,Moins de 20 000 $,2013,total_causes,2.6037206388508314,8.123627024385115,2.18915581194072,3.018285465760943,69,Total number of causes supported,Average number of causes supported,10,NL,
573,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,total_causes,2.951256619382529,4.672090632790836,2.6810062326230266,3.221507006142032,134,Total number of causes supported,Average number of causes supported,10,NL,
574,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,total_causes,2.8396217301459967,5.367001557353519,2.5409182357330877,3.138325224558906,130,Total number of causes supported,Average number of causes supported,10,NL,
575,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,total_causes,2.8033834750077515,4.747379021884552,2.542537279774705,3.0642296702407985,100,Total number of causes supported,Average number of causes supported,10,NL,
576,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,total_causes,2.9990065320491777,5.526716645255513,2.6741491788188045,3.323863885279551,89,Total number of causes supported,Average number of causes supported,10,NL,
577,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,total_causes,3.2410353952110778,6.538058089706104,2.8257175042952203,3.656353286126935,62,Total number of causes supported,Average number of causes supported,10,NL,
578,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,total_causes,2.9413145999858137,7.052448175748132,2.534750082656068,3.3478791173155598,48,Total number of causes supported,Average number of causes supported,10,NL,
579,Catégorie de revenu personnel,140 000 $ et plus,2013,total_causes,3.3446671254874683,5.165848633491585,3.006023683900721,3.683310567074216,122,Total number of causes supported,Average number of causes supported,10,NL,
580,Catégorie de revenu personnel,Moins de 20 000 $,2013,total_causes,2.593028443213918,6.437407304939318,2.2658638023031283,2.9201930841247075,75,Total number of causes supported,Average number of causes supported,11,PE,
581,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,total_causes,2.585929658839412,4.860393132012248,2.339588944318706,2.8322703733601173,146,Total number of causes supported,Average number of causes supported,11,PE,
582,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,total_causes,2.8806807903761373,4.719795695192509,2.6141996811636674,3.1471618995886077,160,Total number of causes supported,Average number of causes supported,11,PE,
583,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,total_causes,3.164317485756203,5.277691088983822,2.836997812575622,3.491637158936784,123,Total number of causes supported,Average number of causes supported,11,PE,
584,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,total_causes,2.997169457840363,5.731316302987588,2.660492211417329,3.3338467042633964,103,Total number of causes supported,Average number of causes supported,11,PE,
585,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,total_causes,2.8714225947949803,7.688930221562189,2.438698454176007,3.304146735413953,63,Total number of causes supported,Average number of causes supported,11,PE,
586,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,total_causes,3.8119176742895298,8.728560320841726,3.159787611733528,4.464047736845531,45,Total number of causes supported,Average number of causes supported,11,PE,
587,Catégorie de revenu personnel,140 000 $ et plus,2013,total_causes,3.0222810764839414,7.39252031643427,2.584380547663084,3.4601816053047987,67,Total number of causes supported,Average number of causes supported,11,PE,
588,Catégorie de revenu personnel,Moins de 20 000 $,2013,total_causes,2.5474459295596827,5.959299871836418,2.2499039107144787,2.844987948404887,90,Total number of causes supported,Average number of causes supported,12,NS,
589,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,total_causes,2.58017825590514,4.807189216827377,2.3370759832986505,2.823280528511629,175,Total number of causes supported,Average number of causes supported,12,NS,
590,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,total_causes,2.51632201851473,3.9995525234360825,2.3190680664219965,2.713575970607464,201,Total number of causes supported,Average number of causes supported,12,NS,
591,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,total_causes,2.593340033022156,5.130452748212967,2.3325666582925657,2.8541134077517456,136,Total number of causes supported,Average number of causes supported,12,NS,
592,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,total_causes,3.2255871178158024,5.472498047780206,2.8796138988499465,3.5715603367816584,105,Total number of causes supported,Average number of causes supported,12,NS,
593,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,total_causes,3.1746109519065184,6.585876074636644,2.764829633309738,3.5843922705032982,91,Total number of causes supported,Average number of causes supported,12,NS,
594,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,total_causes,2.5013594744154477,8.74591888860581,2.072584286745048,2.9301346620858464,63,Total number of causes supported,Average number of causes supported,12,NS,
595,Catégorie de revenu personnel,140 000 $ et plus,2013,total_causes,3.0741868484615704,4.207786068521742,2.820655303626217,3.327718393296924,111,Total number of causes supported,Average number of causes supported,12,NS,
596,Catégorie de revenu personnel,Moins de 20 000 $,2013,total_causes,1.9916792951249185,8.06220153776474,1.6769616086750765,2.30639698157476,86,Total number of causes supported,Average number of causes supported,13,NB,
597,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,total_causes,2.285690700442624,4.55637124224543,2.0815711258838028,2.489810275001445,191,Total number of causes supported,Average number of causes supported,13,NB,
598,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,total_causes,2.6380540021077272,4.408347132844556,2.41012081769942,2.8659871865160342,197,Total number of causes supported,Average number of causes supported,13,NB,
599,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,total_causes,2.4789728009325467,5.601807315167773,2.206797934082325,2.751147667782768,147,Total number of causes supported,Average number of causes supported,13,NB,
600,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,total_causes,2.86388338400116,4.76148241001676,2.596616220185946,3.131150547816373,136,Total number of causes supported,Average number of causes supported,13,NB,
601,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,total_causes,2.604003882066687,6.929185915319387,2.2503552909101017,2.957652473223272,79,Total number of causes supported,Average number of causes supported,13,NB,
602,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,total_causes,2.6438199599835968,8.64259974779523,2.1959784260284363,3.0916614939387568,59,Total number of causes supported,Average number of causes supported,13,NB,
603,Catégorie de revenu personnel,140 000 $ et plus,2013,total_causes,2.90524102967256,5.468918882634687,2.593831612493513,3.216650446851606,103,Total number of causes supported,Average number of causes supported,13,NB,
604,Catégorie de revenu personnel,Moins de 20 000 $,2013,total_causes,1.9939491996438643,5.8485343928620726,1.7653844624056796,2.222513936882049,148,Total number of causes supported,Average number of causes supported,24,QC,
605,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,total_causes,2.190173460692567,3.301311163552348,2.0484593604906154,2.3318875608945184,364,Total number of causes supported,Average number of causes supported,24,QC,
606,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,total_causes,2.3884503102311903,3.107084500932064,2.242999090953341,2.533901529509039,402,Total number of causes supported,Average number of causes supported,24,QC,
607,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,total_causes,2.292115336640015,3.828690410219667,2.1201128171179358,2.4641178561620944,342,Total number of causes supported,Average number of causes supported,24,QC,
608,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,total_causes,2.492925417203787,3.634089244486096,2.315362216488284,2.67048861791929,289,Total number of causes supported,Average number of causes supported,24,QC,
609,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,total_causes,2.426935237560881,4.505003775434369,2.212645468062288,2.641225007059475,200,Total number of causes supported,Average number of causes supported,24,QC,
610,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,total_causes,2.387142856660799,5.791629525211226,2.116169073788282,2.658116639533316,157,Total number of causes supported,Average number of causes supported,24,QC,
611,Catégorie de revenu personnel,140 000 $ et plus,2013,total_causes,2.482508075969736,3.7382436722046393,2.300619104202352,2.66439704773712,278,Total number of causes supported,Average number of causes supported,24,QC,
612,Catégorie de revenu personnel,Moins de 20 000 $,2013,total_causes,2.215040579402835,6.1443503654095855,1.9482897673900363,2.481791391415634,136,Total number of causes supported,Average number of causes supported,35,ON,
613,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,total_causes,2.418170641239657,3.1920413912117502,2.266882965991414,2.5694583164879,362,Total number of causes supported,Average number of causes supported,35,ON,
614,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,total_causes,2.257650331482449,3.382419881328952,2.107981182959328,2.4073194800055706,389,Total number of causes supported,Average number of causes supported,35,ON,
615,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,total_causes,2.530626643604344,3.483907464919482,2.3578270254265097,2.703426261782178,349,Total number of causes supported,Average number of causes supported,35,ON,
616,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,total_causes,2.6058146016996067,3.325317926739537,2.435980547125249,2.7756486562739644,316,Total number of causes supported,Average number of causes supported,35,ON,
617,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,total_causes,2.5839313570350515,3.5188003347019285,2.405724796612549,2.7621379174575544,270,Total number of causes supported,Average number of causes supported,35,ON,
618,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,total_causes,2.571537675064413,4.0380635158146365,2.3680143786031467,2.7750609715256798,227,Total number of causes supported,Average number of causes supported,35,ON,
619,Catégorie de revenu personnel,140 000 $ et plus,2013,total_causes,2.834581548885753,2.569364354927108,2.6918359451782314,2.9773271525932743,592,Total number of causes supported,Average number of causes supported,35,ON,
620,Catégorie de revenu personnel,Moins de 20 000 $,2013,total_causes,2.2706908483289445,9.241900830338972,1.859382613475519,2.68199908318237,63,Total number of causes supported,Average number of causes supported,46,MB,
621,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,total_causes,2.483264464257461,4.273747149635511,2.27525653577433,2.691272392740593,200,Total number of causes supported,Average number of causes supported,46,MB,
622,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,total_causes,2.4555567275672554,4.675590792976582,2.230529765396388,2.680583689738123,183,Total number of causes supported,Average number of causes supported,46,MB,
623,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,total_causes,2.5863215168851688,5.497370891095503,2.3076544525619687,2.864988581208369,169,Total number of causes supported,Average number of causes supported,46,MB,
624,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,total_causes,2.611706045809867,4.286339362124867,2.392294772459084,2.83111731916065,136,Total number of causes supported,Average number of causes supported,46,MB,
625,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,total_causes,2.592672963123434,6.286836199976271,2.2732045128494693,2.912141413397399,108,Total number of causes supported,Average number of causes supported,46,MB,
626,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,total_causes,2.7766800930026503,7.3472756038144595,2.376827175953299,3.176533010052001,59,Total number of causes supported,Average number of causes supported,46,MB,
627,Catégorie de revenu personnel,140 000 $ et plus,2013,total_causes,2.765441947504977,5.207835147643718,2.483168605288691,3.047715289721263,138,Total number of causes supported,Average number of causes supported,46,MB,
